Code,Index,Market cap (m TL)
22.10.1999, 58 ," 24,388 "
25.10.1999, 60 ," 25,053 "
26.10.1999, 62 ," 25,498 "
27.10.1999, 61 ," 25,401 "
28.10.1999, 62 ," 25,427 "
29.10.1999, 62 ," 25,427 "
1.11.1999, 62 ," 25,116 "
2.11.1999, 62 ," 24,905 "
3.11.1999, 64 ," 26,181 "
4.11.1999, 66 ," 27,001 "
5.11.1999, 67 ," 27,215 "
8.11.1999, 67 ," 27,236 "
9.11.1999, 71 ," 28,539 "
10.11.1999, 74 ," 29,677 "
11.11.1999, 75 ," 30,219 "
12.11.1999, 77 ," 31,087 "
15.11.1999, 78 ," 31,307 "
16.11.1999, 78 ," 31,209 "
17.11.1999, 77 ," 30,935 "
18.11.1999, 78 ," 31,513 "
19.11.1999, 79 ," 32,041 "
22.11.1999, 83 ," 33,418 "
23.11.1999, 81 ," 32,643 "
24.11.1999, 80 ," 32,119 "
25.11.1999, 80 ," 31,956 "
26.11.1999, 75 ," 30,042 "
29.11.1999, 76 ," 30,598 "
30.11.1999, 79 ," 31,883 "
1.12.1999, 82 ," 32,872 "
2.12.1999, 86 ," 34,684 "
3.12.1999, 88 ," 35,317 "
6.12.1999, 92 ," 36,693 "
7.12.1999, 94 ," 37,418 "
8.12.1999, 92 ," 36,603 "
9.12.1999, 96 ," 37,852 "
10.12.1999, 106 ," 41,393 "
13.12.1999, 119 ," 45,987 "
14.12.1999, 112 ," 43,343 "
15.12.1999, 117 ," 46,044 "
16.12.1999, 121 ," 48,079 "
17.12.1999, 123 ," 49,300 "
20.12.1999, 126 ," 50,264 "
21.12.1999, 127 ," 50,682 "
22.12.1999, 128 ," 51,049 "
23.12.1999, 126 ," 50,502 "
24.12.1999, 135 ," 54,104 "
27.12.1999, 147 ," 58,801 "
28.12.1999, 142 ," 57,373 "
29.12.1999, 142 ," 57,373 "
30.12.1999, 142 ," 57,373 "
31.12.1999, 142 ," 57,373 "
3.01.2000, 161 ," 57,412 "
4.01.2000, 163 ," 66,634 "
5.01.2000, 158 ," 66,344 "
6.01.2000, 153 ," 64,189 "
7.01.2000, 150 ," 62,411 "
10.01.2000, 150 ," 62,411 "
11.01.2000, 154 ," 63,463 "
12.01.2000, 160 ," 65,764 "
13.01.2000, 172 ," 70,526 "
14.01.2000, 181 ," 73,560 "
17.01.2000, 175 ," 70,778 "
18.01.2000, 185 ," 74,017 "
19.01.2000, 175 ," 69,004 "
20.01.2000, 171 ," 67,736 "
21.01.2000, 164 ," 64,779 "
24.01.2000, 167 ," 65,581 "
25.01.2000, 163 ," 64,387 "
26.01.2000, 171 ," 67,275 "
27.01.2000, 171 ," 67,584 "
28.01.2000, 172 ," 67,207 "
31.01.2000, 158 ," 63,394 "
1.02.2000, 155 ," 61,390 "
2.02.2000, 152 ," 60,148 "
3.02.2000, 152 ," 60,489 "
4.02.2000, 160 ," 63,248 "
7.02.2000, 155 ," 61,083 "
8.02.2000, 152 ," 59,680 "
9.02.2000, 146 ," 57,697 "
10.02.2000, 150 ," 59,340 "
11.02.2000, 148 ," 58,543 "
14.02.2000, 145 ," 57,527 "
15.02.2000, 150 ," 60,056 "
16.02.2000, 150 ," 60,229 "
17.02.2000, 145 ," 58,150 "
18.02.2000, 145 ," 58,367 "
21.02.2000, 138 ," 55,548 "
22.02.2000, 132 ," 53,103 "
23.02.2000, 127 ," 51,697 "
24.02.2000, 138 ," 56,195 "
25.02.2000, 147 ," 59,543 "
28.02.2000, 144 ," 58,341 "
29.02.2000, 150 ," 60,700 "
1.03.2000, 161 ," 65,261 "
2.03.2000, 159 ," 64,581 "
3.03.2000, 157 ," 63,421 "
6.03.2000, 155 ," 62,000 "
7.03.2000, 161 ," 64,100 "
8.03.2000, 162 ," 64,081 "
9.03.2000, 171 ," 67,379 "
10.03.2000, 167 ," 65,765 "
13.03.2000, 167 ," 65,766 "
14.03.2000, 167 ," 65,765 "
15.03.2000, 167 ," 65,765 "
16.03.2000, 167 ," 65,765 "
17.03.2000, 167 ," 65,765 "
20.03.2000, 164 ," 64,283 "
21.03.2000, 165 ," 64,703 "
22.03.2000, 158 ," 62,589 "
23.03.2000, 164 ," 64,974 "
24.03.2000, 166 ," 65,859 "
27.03.2000, 166 ," 65,776 "
28.03.2000, 163 ," 64,678 "
29.03.2000, 160 ," 63,857 "
30.03.2000, 148 ," 59,457 "
31.03.2000, 151 ," 60,234 "
3.04.2000, 149 ," 59,583 "
4.04.2000, 153 ," 61,504 "
5.04.2000, 150 ," 60,147 "
6.04.2000, 160 ," 63,685 "
7.04.2000, 160 ," 63,782 "
10.04.2000, 159 ," 63,168 "
11.04.2000, 156 ," 62,106 "
12.04.2000, 159 ," 62,750 "
13.04.2000, 167 ," 65,641 "
14.04.2000, 172 ," 67,288 "
17.04.2000, 162 ," 63,548 "
18.04.2000, 158 ," 61,908 "
19.04.2000, 159 ," 62,587 "
20.04.2000, 160 ," 62,912 "
21.04.2000, 160 ," 63,171 "
24.04.2000, 160 ," 63,029 "
25.04.2000, 169 ," 66,596 "
26.04.2000, 175 ," 68,508 "
27.04.2000, 174 ," 68,025 "
28.04.2000, 181 ," 70,818 "
1.05.2000, 180 ," 70,199 "
2.05.2000, 183 ," 71,517 "
3.05.2000, 181 ," 70,216 "
4.05.2000, 171 ," 66,485 "
5.05.2000, 172 ," 66,912 "
8.05.2000, 165 ," 64,359 "
9.05.2000, 171 ," 66,677 "
10.05.2000, 169 ," 65,970 "
11.05.2000, 170 ," 66,333 "
12.05.2000, 167 ," 64,938 "
15.05.2000, 162 ," 62,994 "
16.05.2000, 166 ," 64,763 "
17.05.2000, 161 ," 62,602 "
18.05.2000, 156 ," 60,775 "
19.05.2000, 156 ," 60,776 "
22.05.2000, 154 ," 60,099 "
23.05.2000, 148 ," 57,771 "
24.05.2000, 151 ," 58,905 "
25.05.2000, 155 ," 60,555 "
26.05.2000, 152 ," 59,280 "
29.05.2000, 151 ," 59,171 "
30.05.2000, 150 ," 58,757 "
31.05.2000, 154 ," 60,108 "
1.06.2000, 159 ," 61,875 "
2.06.2000, 157 ," 60,860 "
5.06.2000, 158 ," 61,468 "
6.06.2000, 158 ," 61,821 "
7.06.2000, 154 ," 59,977 "
8.06.2000, 158 ," 61,855 "
9.06.2000, 156 ," 62,411 "
12.06.2000, 151 ," 60,282 "
13.06.2000, 149 ," 59,269 "
14.06.2000, 145 ," 57,679 "
15.06.2000, 142 ," 56,651 "
16.06.2000, 137 ," 54,653 "
19.06.2000, 138 ," 55,556 "
20.06.2000, 140 ," 56,485 "
21.06.2000, 139 ," 56,026 "
22.06.2000, 142 ," 56,863 "
23.06.2000, 142 ," 56,814 "
26.06.2000, 139 ," 55,698 "
27.06.2000, 140 ," 56,513 "
28.06.2000, 141 ," 56,777 "
29.06.2000, 137 ," 55,566 "
30.06.2000, 138 ," 66,458 "
3.07.2000, 137 ," 65,981 "
4.07.2000, 135 ," 65,409 "
5.07.2000, 139 ," 67,055 "
6.07.2000, 135 ," 65,353 "
7.07.2000, 137 ," 65,953 "
10.07.2000, 142 ," 67,918 "
11.07.2000, 134 ," 65,439 "
12.07.2000, 132 ," 64,508 "
13.07.2000, 128 ," 62,720 "
14.07.2000, 129 ," 63,306 "
17.07.2000, 122 ," 60,286 "
18.07.2000, 122 ," 59,726 "
19.07.2000, 126 ," 61,908 "
20.07.2000, 124 ," 61,101 "
21.07.2000, 130 ," 64,430 "
24.07.2000, 131 ," 65,141 "
25.07.2000, 132 ," 65,490 "
26.07.2000, 131 ," 64,439 "
27.07.2000, 131 ," 64,245 "
28.07.2000, 134 ," 65,888 "
31.07.2000, 132 ," 65,255 "
1.08.2000, 134 ," 66,418 "
2.08.2000, 134 ," 66,375 "
3.08.2000, 134 ," 66,103 "
4.08.2000, 132 ," 65,240 "
7.08.2000, 129 ," 63,945 "
8.08.2000, 127 ," 63,212 "
9.08.2000, 124 ," 61,935 "
10.08.2000, 124 ," 62,069 "
11.08.2000, 128 ," 63,704 "
14.08.2000, 130 ," 64,655 "
15.08.2000, 124 ," 61,918 "
16.08.2000, 124 ," 61,560 "
17.08.2000, 124 ," 61,109 "
18.08.2000, 126 ," 62,293 "
21.08.2000, 122 ," 60,493 "
22.08.2000, 121 ," 60,059 "
23.08.2000, 126 ," 62,080 "
24.08.2000, 125 ," 61,740 "
25.08.2000, 124 ," 61,039 "
28.08.2000, 123 ," 60,495 "
29.08.2000, 126 ," 61,893 "
30.08.2000, 126 ," 61,893 "
31.08.2000, 125 ," 61,147 "
1.09.2000, 125 ," 61,120 "
4.09.2000, 126 ," 61,781 "
5.09.2000, 127 ," 62,594 "
6.09.2000, 125 ," 61,544 "
7.09.2000, 119 ," 58,517 "
8.09.2000, 118 ," 57,899 "
11.09.2000, 112 ," 55,125 "
12.09.2000, 113 ," 55,602 "
13.09.2000, 114 ," 56,088 "
14.09.2000, 112 ," 54,986 "
15.09.2000, 111 ," 54,886 "
18.09.2000, 106 ," 52,107 "
19.09.2000, 101 ," 49,832 "
20.09.2000, 108 ," 53,358 "
21.09.2000, 109 ," 53,328 "
22.09.2000, 109 ," 51,448 "
25.09.2000, 110 ," 52,760 "
26.09.2000, 108 ," 52,269 "
27.09.2000, 107 ," 51,705 "
28.09.2000, 108 ," 52,116 "
29.09.2000, 108 ," 52,559 "
2.10.2000, 109 ," 52,924 "
3.10.2000, 111 ," 53,519 "
4.10.2000, 112 ," 54,170 "
5.10.2000, 112 ," 54,423 "
6.10.2000, 119 ," 57,424 "
9.10.2000, 115 ," 55,899 "
10.10.2000, 124 ," 60,129 "
11.10.2000, 122 ," 60,029 "
12.10.2000, 125 ," 61,459 "
13.10.2000, 123 ," 60,886 "
16.10.2000, 131 ," 65,022 "
17.10.2000, 130 ," 64,348 "
18.10.2000, 128 ," 63,298 "
19.10.2000, 128 ," 63,623 "
20.10.2000, 129 ," 63,639 "
23.10.2000, 125 ," 61,526 "
24.10.2000, 129 ," 63,341 "
25.10.2000, 127 ," 62,184 "
26.10.2000, 127 ," 62,044 "
27.10.2000, 126 ," 61,472 "
30.10.2000, 127 ," 62,102 "
31.10.2000, 128 ," 62,942 "
1.11.2000, 133 ," 65,453 "
2.11.2000, 137 ," 66,882 "
3.11.2000, 139 ," 68,289 "
6.11.2000, 136 ," 66,467 "
7.11.2000, 134 ," 65,896 "
8.11.2000, 129 ," 62,992 "
9.11.2000, 130 ," 63,944 "
10.11.2000, 131 ," 64,328 "
13.11.2000, 126 ," 61,958 "
14.11.2000, 126 ," 61,956 "
15.11.2000, 128 ," 62,812 "
16.11.2000, 125 ," 61,225 "
17.11.2000, 122 ," 59,751 "
20.11.2000, 113 ," 55,424 "
21.11.2000, 107 ," 52,586 "
22.11.2000, 109 ," 53,833 "
23.11.2000, 106 ," 52,227 "
24.11.2000, 102 ," 50,501 "
27.11.2000, 100 ," 49,510 "
28.11.2000, 91 ," 44,866 "
29.11.2000, 90 ," 44,371 "
30.11.2000, 83 ," 41,086 "
1.12.2000, 76 ," 37,788 "
4.12.2000, 69 ," 35,052 "
5.12.2000, 83 ," 41,799 "
6.12.2000, 98 ," 49,516 "
7.12.2000, 88 ," 46,180 "
8.12.2000, 92 ," 48,459 "
11.12.2000, 92 ," 48,262 "
12.12.2000, 90 ," 47,535 "
13.12.2000, 85 ," 44,277 "
14.12.2000, 89 ," 46,727 "
15.12.2000, 88 ," 46,506 "
18.12.2000, 86 ," 44,916 "
19.12.2000, 88 ," 45,466 "
20.12.2000, 86 ," 44,861 "
21.12.2000, 86 ," 44,852 "
22.12.2000, 89 ," 46,253 "
25.12.2000, 89 ," 46,253 "
26.12.2000, 89 ," 46,253 "
27.12.2000, 89 ," 46,253 "
28.12.2000, 89 ," 46,253 "
29.12.2000, 89 ," 46,253 "
1.01.2001, 89 ," 46,253 "
2.01.2001, 89 ," 46,204 "
3.01.2001, 86 ," 44,704 "
4.01.2001, 96 ," 49,641 "
5.01.2001, 94 ," 48,960 "
8.01.2001, 99 ," 51,276 "
9.01.2001, 102 ," 52,876 "
10.01.2001, 108 ," 55,755 "
11.01.2001, 106 ," 54,497 "
12.01.2001, 103 ," 53,159 "
15.01.2001, 98 ," 50,657 "
16.01.2001, 99 ," 50,856 "
17.01.2001, 103 ," 52,773 "
18.01.2001, 103 ," 52,639 "
19.01.2001, 107 ," 54,724 "
22.01.2001, 104 ," 53,335 "
23.01.2001, 102 ," 52,470 "
24.01.2001, 102 ," 52,452 "
25.01.2001, 103 ," 52,889 "
26.01.2001, 101 ," 51,895 "
29.01.2001, 99 ," 51,173 "
30.01.2001, 98 ," 50,373 "
31.01.2001, 100 ," 51,291 "
1.02.2001, 100 ," 51,168 "
2.02.2001, 99 ," 50,722 "
5.02.2001, 93 ," 47,963 "
6.02.2001, 95 ," 49,156 "
7.02.2001, 91 ," 46,908 "
8.02.2001, 90 ," 46,643 "
9.02.2001, 89 ," 45,982 "
12.02.2001, 85 ," 43,704 "
13.02.2001, 88 ," 45,004 "
14.02.2001, 93 ," 47,788 "
15.02.2001, 91 ," 46,744 "
16.02.2001, 95 ," 48,692 "
19.02.2001, 81 ," 41,618 "
20.02.2001, 82 ," 42,115 "
21.02.2001, 67 ," 34,742 "
22.02.2001, 74 ," 38,374 "
23.02.2001, 78 ," 40,692 "
26.02.2001, 83 ," 43,224 "
27.02.2001, 81 ," 42,233 "
28.02.2001, 82 ," 42,815 "
1.03.2001, 87 ," 45,544 "
2.03.2001, 89 ," 46,166 "
5.03.2001, 89 ," 46,166 "
6.03.2001, 89 ," 46,166 "
7.03.2001, 89 ," 46,166 "
8.03.2001, 89 ," 46,166 "
9.03.2001, 89 ," 46,166 "
12.03.2001, 81 ," 42,358 "
13.03.2001, 79 ," 41,703 "
14.03.2001, 76 ," 40,199 "
15.03.2001, 80 ," 41,925 "
16.03.2001, 82 ," 43,097 "
19.03.2001, 80 ," 42,001 "
20.03.2001, 83 ," 43,496 "
21.03.2001, 81 ," 42,490 "
22.03.2001, 79 ," 41,480 "
23.03.2001, 79 ," 41,323 "
26.03.2001, 78 ," 40,976 "
27.03.2001, 75 ," 39,054 "
28.03.2001, 72 ," 37,464 "
29.03.2001, 68 ," 35,490 "
30.03.2001, 76 ," 39,732 "
2.04.2001, 74 ," 38,916 "
3.04.2001, 74 ," 38,755 "
4.04.2001, 77 ," 40,309 "
5.04.2001, 80 ," 41,852 "
6.04.2001, 78 ," 40,949 "
9.04.2001, 79 ," 41,624 "
10.04.2001, 78 ," 41,398 "
11.04.2001, 82 ," 42,811 "
12.04.2001, 85 ," 44,608 "
13.04.2001, 84 ," 44,187 "
16.04.2001, 89 ," 46,449 "
17.04.2001, 86 ," 44,836 "
18.04.2001, 86 ," 45,198 "
19.04.2001, 90 ," 46,889 "
20.04.2001, 91 ," 47,806 "
23.04.2001, 91 ," 47,806 "
24.04.2001, 96 ," 50,034 "
25.04.2001, 96 ," 49,624 "
26.04.2001, 103 ," 53,317 "
27.04.2001, 116 ," 59,928 "
30.04.2001, 116 ," 59,670 "
1.05.2001, 113 ," 58,916 "
2.05.2001, 113 ," 58,665 "
3.05.2001, 120 ," 62,623 "
4.05.2001, 117 ," 61,025 "
7.05.2001, 114 ," 59,641 "
8.05.2001, 119 ," 61,831 "
9.05.2001, 115 ," 59,791 "
10.05.2001, 114 ," 58,964 "
11.05.2001, 110 ," 57,218 "
14.05.2001, 112 ," 57,612 "
15.05.2001, 109 ," 56,222 "
16.05.2001, 115 ," 59,584 "
17.05.2001, 116 ," 59,832 "
18.05.2001, 119 ," 61,670 "
21.05.2001, 118 ," 61,173 "
22.05.2001, 119 ," 61,348 "
23.05.2001, 113 ," 58,638 "
24.05.2001, 110 ," 56,639 "
25.05.2001, 113 ," 58,462 "
28.05.2001, 106 ," 54,983 "
29.05.2001, 104 ," 54,036 "
30.05.2001, 101 ," 52,152 "
31.05.2001, 102 ," 52,388 "
1.06.2001, 106 ," 54,133 "
4.06.2001, 111 ," 56,404 "
5.06.2001, 107 ," 54,212 "
6.06.2001, 111 ," 56,198 "
7.06.2001, 113 ," 57,232 "
8.06.2001, 114 ," 57,964 "
11.06.2001, 110 ," 55,847 "
12.06.2001, 108 ," 55,019 "
13.06.2001, 106 ," 54,225 "
14.06.2001, 113 ," 57,451 "
15.06.2001, 112 ," 56,816 "
18.06.2001, 105 ," 53,124 "
19.06.2001, 102 ," 51,824 "
20.06.2001, 102 ," 51,937 "
21.06.2001, 104 ," 52,764 "
22.06.2001, 105 ," 53,312 "
25.06.2001, 102 ," 51,747 "
26.06.2001, 104 ," 52,951 "
27.06.2001, 105 ," 53,544 "
28.06.2001, 105 ," 53,074 "
29.06.2001, 106 ," 53,773 "
2.07.2001, 109 ," 55,226 "
3.07.2001, 105 ," 53,630 "
4.07.2001, 105 ," 53,281 "
5.07.2001, 106 ," 53,808 "
6.07.2001, 97 ," 49,293 "
9.07.2001, 96 ," 48,900 "
10.07.2001, 90 ," 46,319 "
11.07.2001, 83 ," 42,795 "
12.07.2001, 87 ," 44,700 "
13.07.2001, 85 ," 43,766 "
16.07.2001, 86 ," 44,231 "
17.07.2001, 83 ," 42,388 "
18.07.2001, 87 ," 44,409 "
19.07.2001, 92 ," 47,315 "
20.07.2001, 92 ," 47,224 "
23.07.2001, 95 ," 49,220 "
24.07.2001, 96 ," 49,403 "
25.07.2001, 91 ," 46,833 "
26.07.2001, 94 ," 48,203 "
27.07.2001, 93 ," 47,799 "
30.07.2001, 94 ," 48,197 "
31.07.2001, 94 ," 48,462 "
1.08.2001, 97 ," 49,895 "
2.08.2001, 96 ," 49,445 "
3.08.2001, 96 ," 49,638 "
6.08.2001, 94 ," 48,505 "
7.08.2001, 92 ," 47,608 "
8.08.2001, 91 ," 47,363 "
9.08.2001, 90 ," 46,447 "
10.08.2001, 90 ," 46,361 "
13.08.2001, 87 ," 44,958 "
14.08.2001, 85 ," 44,380 "
15.08.2001, 88 ," 46,333 "
16.08.2001, 91 ," 47,785 "
17.08.2001, 93 ," 48,596 "
20.08.2001, 92 ," 48,360 "
21.08.2001, 92 ," 48,076 "
22.08.2001, 92 ," 47,953 "
23.08.2001, 94 ," 49,234 "
24.08.2001, 96 ," 49,824 "
27.08.2001, 98 ," 50,952 "
28.08.2001, 98 ," 50,741 "
29.08.2001, 95 ," 49,642 "
30.08.2001, 95 ," 49,642 "
31.08.2001, 94 ," 49,278 "
3.09.2001, 92 ," 48,136 "
4.09.2001, 92 ," 48,104 "
5.09.2001, 92 ," 48,330 "
6.09.2001, 94 ," 49,044 "
7.09.2001, 92 ," 48,219 "
10.09.2001, 91 ," 47,648 "
11.09.2001, 89 ," 46,702 "
12.09.2001, 89 ," 46,702 "
13.09.2001, 81 ," 42,330 "
14.09.2001, 76 ," 39,466 "
17.09.2001, 74 ," 38,546 "
18.09.2001, 74 ," 38,206 "
19.09.2001, 76 ," 39,115 "
20.09.2001, 74 ," 37,982 "
21.09.2001, 70 ," 36,417 "
24.09.2001, 72 ," 37,451 "
25.09.2001, 73 ," 38,124 "
26.09.2001, 72 ," 37,379 "
27.09.2001, 71 ," 37,200 "
28.09.2001, 73 ," 38,108 "
1.10.2001, 74 ," 38,898 "
2.10.2001, 76 ," 39,461 "
3.10.2001, 74 ," 38,696 "
4.10.2001, 75 ," 39,491 "
5.10.2001, 73 ," 38,618 "
8.10.2001, 72 ," 38,117 "
9.10.2001, 74 ," 38,894 "
10.10.2001, 78 ," 40,758 "
11.10.2001, 83 ," 43,733 "
12.10.2001, 81 ," 42,879 "
15.10.2001, 83 ," 43,704 "
16.10.2001, 83 ," 43,892 "
17.10.2001, 86 ," 45,692 "
18.10.2001, 85 ," 44,798 "
19.10.2001, 85 ," 44,958 "
22.10.2001, 89 ," 47,684 "
23.10.2001, 93 ," 49,395 "
24.10.2001, 92 ," 49,078 "
25.10.2001, 90 ," 47,809 "
26.10.2001, 95 ," 50,695 "
29.10.2001, 95 ," 50,695 "
30.10.2001, 95 ," 50,579 "
31.10.2001, 94 ," 50,322 "
1.11.2001, 92 ," 49,292 "
2.11.2001, 96 ," 51,613 "
5.11.2001, 98 ," 52,577 "
6.11.2001, 100 ," 53,490 "
7.11.2001, 99 ," 53,277 "
8.11.2001, 100 ," 53,873 "
9.11.2001, 97 ," 51,944 "
12.11.2001, 99 ," 53,306 "
13.11.2001, 98 ," 52,440 "
14.11.2001, 102 ," 54,593 "
15.11.2001, 107 ," 57,135 "
16.11.2001, 108 ," 57,415 "
19.11.2001, 117 ," 61,779 "
20.11.2001, 112 ," 59,586 "
21.11.2001, 111 ," 58,806 "
22.11.2001, 113 ," 59,969 "
23.11.2001, 112 ," 59,100 "
26.11.2001, 115 ," 60,861 "
27.11.2001, 112 ," 59,089 "
28.11.2001, 106 ," 56,325 "
29.11.2001, 105 ," 55,397 "
30.11.2001, 111 ," 58,713 "
3.12.2001, 109 ," 57,886 "
4.12.2001, 108 ," 57,079 "
5.12.2001, 114 ," 60,280 "
6.12.2001, 120 ," 64,192 "
7.12.2001, 120 ," 64,194 "
10.12.2001, 120 ," 63,745 "
11.12.2001, 119 ," 63,463 "
12.12.2001, 121 ," 64,485 "
13.12.2001, 120 ," 64,045 "
14.12.2001, 121 ," 64,605 "
17.12.2001, 121 ," 64,605 "
18.12.2001, 121 ," 64,605 "
19.12.2001, 121 ," 64,531 "
20.12.2001, 120 ," 64,034 "
21.12.2001, 121 ," 64,304 "
24.12.2001, 121 ," 64,295 "
25.12.2001, 122 ," 65,417 "
26.12.2001, 124 ," 66,235 "
27.12.2001, 129 ," 68,751 "
28.12.2001, 131 ," 69,318 "
31.12.2001, 131 ," 69,318 "
1.01.2002, 131 ," 69,318 "
2.01.2002, 133 ," 70,541 "
3.01.2002, 135 ," 71,356 "
4.01.2002, 135 ," 71,356 "
7.01.2002, 142 ," 74,837 "
8.01.2002, 141 ," 74,014 "
9.01.2002, 133 ," 70,097 "
10.01.2002, 131 ," 69,061 "
11.01.2002, 130 ," 67,906 "
14.01.2002, 130 ," 68,025 "
15.01.2002, 127 ," 66,660 "
16.01.2002, 122 ," 63,976 "
17.01.2002, 123 ," 64,760 "
18.01.2002, 124 ," 65,389 "
21.01.2002, 120 ," 63,349 "
22.01.2002, 121 ," 63,736 "
23.01.2002, 123 ," 64,827 "
24.01.2002, 124 ," 65,376 "
25.01.2002, 123 ," 64,529 "
28.01.2002, 122 ," 64,216 "
29.01.2002, 119 ," 62,949 "
30.01.2002, 120 ," 63,061 "
31.01.2002, 126 ," 66,442 "
1.02.2002, 127 ," 66,994 "
4.02.2002, 125 ," 65,605 "
5.02.2002, 119 ," 62,832 "
6.02.2002, 117 ," 61,347 "
7.02.2002, 112 ," 58,645 "
8.02.2002, 107 ," 56,433 "
11.02.2002, 111 ," 58,491 "
12.02.2002, 111 ," 58,276 "
13.02.2002, 113 ," 59,313 "
14.02.2002, 113 ," 59,522 "
15.02.2002, 110 ," 57,746 "
18.02.2002, 108 ," 56,632 "
19.02.2002, 110 ," 58,164 "
20.02.2002, 106 ," 56,188 "
21.02.2002, 107 ," 56,584 "
22.02.2002, 107 ," 56,584 "
25.02.2002, 107 ," 57,020 "
26.02.2002, 105 ," 55,809 "
27.02.2002, 107 ," 57,022 "
28.02.2002, 106 ," 56,376 "
1.03.2002, 110 ," 58,381 "
4.03.2002, 112 ," 59,225 "
5.03.2002, 109 ," 57,860 "
6.03.2002, 109 ," 57,717 "
7.03.2002, 111 ," 59,058 "
8.03.2002, 112 ," 59,448 "
11.03.2002, 108 ," 57,537 "
12.03.2002, 104 ," 55,168 "
13.03.2002, 101 ," 53,749 "
14.03.2002, 102 ," 53,969 "
15.03.2002, 103 ," 54,803 "
18.03.2002, 102 ," 53,949 "
19.03.2002, 102 ," 54,321 "
20.03.2002, 103 ," 54,866 "
21.03.2002, 110 ," 58,016 "
22.03.2002, 112 ," 59,388 "
25.03.2002, 114 ," 60,567 "
26.03.2002, 111 ," 58,728 "
27.03.2002, 113 ," 59,912 "
28.03.2002, 113 ," 59,694 "
29.03.2002, 111 ," 59,053 "
1.04.2002, 111 ," 58,749 "
2.04.2002, 113 ," 59,981 "
3.04.2002, 108 ," 57,014 "
4.04.2002, 112 ," 59,433 "
5.04.2002, 113 ," 59,736 "
8.04.2002, 109 ," 57,717 "
9.04.2002, 113 ," 59,897 "
10.04.2002, 115 ," 60,495 "
11.04.2002, 117 ," 61,562 "
12.04.2002, 117 ," 61,417 "
15.04.2002, 120 ," 63,111 "
16.04.2002, 116 ," 61,260 "
17.04.2002, 117 ," 61,469 "
18.04.2002, 114 ," 60,234 "
19.04.2002, 114 ," 60,089 "
22.04.2002, 112 ," 59,156 "
23.04.2002, 112 ," 59,156 "
24.04.2002, 112 ," 59,173 "
25.04.2002, 113 ," 59,164 "
26.04.2002, 115 ," 60,272 "
29.04.2002, 111 ," 58,658 "
30.04.2002, 109 ," 57,494 "
1.05.2002, 110 ," 57,725 "
2.05.2002, 108 ," 56,877 "
3.05.2002, 110 ," 57,640 "
6.05.2002, 110 ," 57,395 "
7.05.2002, 111 ," 58,453 "
8.05.2002, 116 ," 60,700 "
9.05.2002, 114 ," 59,994 "
10.05.2002, 111 ," 58,450 "
13.05.2002, 112 ," 58,504 "
14.05.2002, 111 ," 58,302 "
15.05.2002, 109 ," 57,266 "
16.05.2002, 107 ," 56,415 "
17.05.2002, 102 ," 53,637 "
20.05.2002, 103 ," 54,378 "
21.05.2002, 105 ," 55,080 "
22.05.2002, 102 ," 53,816 "
23.05.2002, 104 ," 54,632 "
24.05.2002, 105 ," 55,309 "
27.05.2002, 108 ," 56,833 "
28.05.2002, 105 ," 55,452 "
29.05.2002, 104 ," 54,797 "
30.05.2002, 101 ," 53,502 "
31.05.2002, 100 ," 53,179 "
3.06.2002, 99 ," 52,572 "
4.06.2002, 100 ," 53,004 "
5.06.2002, 100 ," 53,061 "
6.06.2002, 101 ," 53,532 "
7.06.2002, 98 ," 51,811 "
10.06.2002, 95 ," 50,557 "
11.06.2002, 94 ," 50,140 "
12.06.2002, 94 ," 50,168 "
13.06.2002, 94 ," 50,768 "
14.06.2002, 92 ," 49,318 "
17.06.2002, 89 ," 48,221 "
18.06.2002, 93 ," 49,980 "
19.06.2002, 91 ," 48,991 "
20.06.2002, 89 ," 47,845 "
21.06.2002, 89 ," 48,203 "
24.06.2002, 87 ," 47,423 "
25.06.2002, 88 ," 48,281 "
26.06.2002, 84 ," 46,019 "
27.06.2002, 88 ," 48,086 "
28.06.2002, 91 ," 50,044 "
1.07.2002, 93 ," 51,141 "
2.07.2002, 89 ," 49,123 "
3.07.2002, 87 ," 48,460 "
4.07.2002, 88 ," 48,795 "
5.07.2002, 91 ," 50,343 "
8.07.2002, 87 ," 48,153 "
9.07.2002, 85 ," 47,235 "
10.07.2002, 87 ," 48,246 "
11.07.2002, 87 ," 48,750 "
12.07.2002, 92 ," 51,542 "
15.07.2002, 91 ," 51,178 "
16.07.2002, 93 ," 52,017 "
17.07.2002, 101 ," 56,917 "
18.07.2002, 101 ," 56,997 "
19.07.2002, 101 ," 56,623 "
22.07.2002, 98 ," 55,994 "
23.07.2002, 98 ," 56,238 "
24.07.2002, 94 ," 54,070 "
25.07.2002, 95 ," 54,202 "
26.07.2002, 98 ," 55,712 "
29.07.2002, 99 ," 56,126 "
30.07.2002, 100 ," 56,975 "
31.07.2002, 99 ," 56,430 "
1.08.2002, 102 ," 58,208 "
2.08.2002, 104 ," 59,171 "
5.08.2002, 103 ," 58,437 "
6.08.2002, 103 ," 58,597 "
7.08.2002, 102 ," 58,192 "
8.08.2002, 103 ," 58,654 "
9.08.2002, 101 ," 57,674 "
12.08.2002, 99 ," 56,371 "
13.08.2002, 100 ," 56,719 "
14.08.2002, 98 ," 55,602 "
15.08.2002, 94 ," 53,461 "
16.08.2002, 97 ," 54,802 "
